x,y,z,roll,pitch,yaw
621.994292011407,-499.8703072133552,339.0977349486395,40.04243898309218,21.299499155154,66.71933937815666
615.0767364341013,-496.8559992159445,345.5123142917223,40.04243898309218,21.299499155154,66.71933937815666
614.4492871437004,-496.2174289296886,345.56545151141677,40.04243898309218,21.299499155154,66.71933937815666
613.5082887802805,-495.66080278284255,345.6652779456249,40.04243898309218,21.299499155154,66.71933937815666
612.7389706776758,-495.0918637137355,346.93621298065716,40.04243898309218,21.299499155154,66.71933937815666
611.9631775107598,-494.5990623693897,348.2197911744978,40.04243898309218,21.299499155154,66.71933937815666
611.021674506389,-493.9399265606602,349.5171931751278,40.04243898309218,21.299499155154,66.71933937815666
610.2319329460383,-493.437686179603,350.81084013649854,40.04243898309218,21.299499155154,66.71933937815666
609.1145921180993,-493.2795744127619,350.91942471453046,40.04243898309218,21.299499155154,66.71933937815666
608.1504568894702,-493.24693637675534,353.51050377913793,40.04243898309218,21.299499155154,66.71933937815666
607.0235305213546,-493.33463169602726,353.62566953320254,40.04243898309218,21.299499155154,66.71933937815666
