x,y,z,roll,pitch,yaw
673.7642387397457,-504.4039557892534,361.0934447549672,-5.543134605088742,-3.3065623874467147,59.14406237649581
665.3701463617363,-499.34278326474765,360.9556920026023,-5.543134605088742,-3.3065623874467147,59.14406237649581
664.3965481336412,-498.3370387458005,361.1933312326556,-5.543134605088742,-3.3065623874467147,59.14406237649581
663.146751968146,-497.58616104159677,359.86850474692926,-5.543134605088742,-3.3065623874467147,59.14406237649581
662.0087407282733,-496.6676401902146,360.10026601409595,-5.543134605088742,-3.3065623874467147,59.14406237649581
660.7706458110815,-495.9261556420443,358.74455690668174,-5.543134605088742,-3.3065623874467147,59.14406237649581
659.8888165782141,-495.07876084980643,360.49992429215786,-5.543134605088742,-3.3065623874467147,59.14406237649581
658.6554302251384,-494.25896828779327,359.0921713664229,-5.543134605088742,-3.3065623874467147,59.14406237649581
657.5129702506902,-493.42432889905507,359.2554987247905,-5.543134605088742,-3.3065623874467147,59.14406237649581
656.1316060241932,-492.9510089940176,357.8791912922403,-5.543134605088742,-3.3065623874467147,59.14406237649581
654.6663451545953,-492.9587570454027,358.1116536046783,-5.543134605088742,-3.3065623874467147,59.14406237649581
