x,y,z,roll,pitch,yaw
105.6952146427272,984.9633673175331,745.5632037924834,-88.55051773026973,49.65562582813905,2.5092540490999418
97.68476019262476,985.1235192455376,739.6520059123425,-88.55051773026973,49.65562582813905,2.5092540490999418
96.47135706470971,982.4683637153935,738.6034942681067,-88.55051773026973,49.65562582813905,2.5092540490999418
95.50362277619394,982.769922274457,737.7846256174976,-88.55051773026973,49.65562582813905,2.5092540490999418
94.53070443699295,983.0425584466395,736.7953492365258,-88.55051773026973,49.65562582813905,2.5092540490999418
93.55614138629659,983.302202429023,735.9725549577258,-88.55051773026973,49.65562582813905,2.5092540490999418
92.67636047923787,985.010580544189,734.9891349250876,-88.55051773026973,49.65562582813905,2.5092540490999418
91.43259571403308,983.7896079003413,733.9873377931007,-88.55051773026973,49.65562582813905,2.5092540490999418
90.44934553111415,983.9915140767118,733.1596505888352,-88.55051773026973,49.65562582813905,2.5092540490999418
89.30276930302563,984.2204280424396,732.5868683360753,-88.55051773026973,49.65562582813905,2.5092540490999418
87.75715726131517,983.0784680650152,732.6122165857678,-88.55051773026973,49.65562582813905,2.5092540490999418
